FrameIndex,ObjectName,"WorldPosition (x,y,z)",RotationEuler,RendererSize,ColliderSize
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree01/LOD2,"[-215.500,29.400,-816.500]","[358.014,301.524,358.499]","[13.879,26.428,13.432]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree01/LOD2,"[-177.660,5.541,-970.888]","[354.984,36.355,345.512]","[14.341,23.577,15.240]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree01/LOD2,"[-185.580,26.802,-1058.171]","[0.000,0.000,0.000]","[8.601,21.569,7.212]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-189.320,25.430,-1050.840]","[2.965,342.290,2.806]","[16.978,30.024,17.060]","[4.136,30.327,3.294]"
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-177.050,11.801,-999.558]","[11.594,349.079,354.271]","[14.332,29.083,18.961]","[3.565,27.347,7.782]"
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-260.621,19.299,-843.433]","[0.000,0.000,0.000]","[11.781,28.844,13.099]","[1.795,30.223,1.795]"
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-138.670,9.140,-956.440]","[356.670,341.569,357.130]","[17.186,30.109,17.290]","[4.256,30.329,3.457]"
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-252.830,26.941,-1023.928]","[0.000,0.000,0.000]","[11.781,28.844,13.099]","[1.795,30.223,1.795]"
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-196.209,31.390,-930.303]","[0.000,0.000,0.000]","[11.781,28.844,13.099]","[1.795,30.223,1.795]"
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-129.980,9.111,-986.718]","[4.716,342.918,4.460]","[17.878,30.649,17.602]","[5.207,30.317,3.924]"
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-189.320,25.430,-1050.840]","[2.965,342.290,2.806]","[16.978,30.024,17.060]","[0.000,0.000,0.000]"
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-177.050,11.801,-999.558]","[11.594,349.079,354.271]","[14.332,29.083,18.961]","[0.000,0.000,0.000]"
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-260.621,19.299,-843.433]","[0.000,0.000,0.000]","[11.781,28.844,13.099]","[0.000,0.000,0.000]"
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-138.670,9.140,-956.440]","[356.670,341.569,357.130]","[17.186,30.109,17.290]","[0.000,0.000,0.000]"
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-252.830,26.941,-1023.928]","[0.000,0.000,0.000]","[11.781,28.844,13.099]","[0.000,0.000,0.000]"
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-196.209,31.390,-930.303]","[0.000,0.000,0.000]","[11.781,28.844,13.099]","[0.000,0.000,0.000]"
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-129.980,9.111,-986.718]","[4.716,342.918,4.460]","[17.878,30.649,17.602]","[0.000,0.000,0.000]"
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-189.320,25.430,-1050.840]","[2.965,342.290,2.806]","[16.978,30.024,17.060]","[0.000,0.000,0.000]"
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-177.050,11.801,-999.558]","[11.594,349.079,354.271]","[14.332,29.083,18.961]","[0.000,0.000,0.000]"
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-260.621,19.299,-843.433]","[0.000,0.000,0.000]","[11.781,28.844,13.099]","[0.000,0.000,0.000]"
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-138.670,9.140,-956.440]","[356.670,341.569,357.130]","[17.186,30.109,17.290]","[0.000,0.000,0.000]"
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-252.830,26.941,-1023.928]","[0.000,0.000,0.000]","[11.781,28.844,13.099]","[0.000,0.000,0.000]"
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-196.209,31.390,-930.303]","[0.000,0.000,0.000]","[11.781,28.844,13.099]","[0.000,0.000,0.000]"
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02,"[-129.980,9.111,-986.718]","[4.716,342.918,4.460]","[17.878,30.649,17.602]","[0.000,0.000,0.000]"
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-177.050,11.801,-999.558]","[11.594,349.079,354.271]","[14.352,29.414,19.034]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-260.621,19.299,-843.433]","[0.000,0.000,0.000]","[11.781,29.217,13.099]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-189.320,25.430,-1050.840]","[2.965,342.290,2.806]","[17.001,30.396,17.072]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-129.980,9.111,-986.718]","[4.716,342.918,4.460]","[17.915,31.020,17.623]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-138.670,9.140,-956.440]","[356.670,341.569,357.130]","[17.210,30.481,17.305]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-252.830,26.941,-1023.928]","[0.000,0.000,0.000]","[11.781,29.217,13.099]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-196.209,31.390,-930.303]","[0.000,0.000,0.000]","[11.781,29.217,13.099]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-177.050,11.801,-999.558]","[11.594,349.079,354.271]","[14.352,29.414,19.034]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-260.621,19.299,-843.433]","[0.000,0.000,0.000]","[11.781,29.217,13.099]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-189.320,25.430,-1050.840]","[2.965,342.290,2.806]","[17.001,30.396,17.072]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-129.980,9.111,-986.718]","[4.716,342.918,4.460]","[17.915,31.020,17.623]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-138.670,9.140,-956.440]","[356.670,341.569,357.130]","[17.210,30.481,17.305]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-252.830,26.941,-1023.928]","[0.000,0.000,0.000]","[11.781,29.217,13.099]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-196.209,31.390,-930.303]","[0.000,0.000,0.000]","[11.781,29.217,13.099]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-177.050,11.801,-999.558]","[11.594,349.079,354.271]","[14.352,29.414,19.034]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-260.621,19.299,-843.433]","[0.000,0.000,0.000]","[11.781,29.217,13.099]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-189.320,25.430,-1050.840]","[2.965,342.290,2.806]","[17.001,30.396,17.072]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-129.980,9.111,-986.718]","[4.716,342.918,4.460]","[17.915,31.020,17.623]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-138.670,9.140,-956.440]","[356.670,341.569,357.130]","[17.210,30.481,17.305]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-252.830,26.941,-1023.928]","[0.000,0.000,0.000]","[11.781,29.217,13.099]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD1,"[-196.209,31.390,-930.303]","[0.000,0.000,0.000]","[11.781,29.217,13.099]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-189.320,25.430,-1050.840]","[2.965,342.290,2.806]","[16.133,30.352,16.793]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-177.050,11.801,-999.558]","[11.594,349.079,354.271]","[13.536,29.333,18.894]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-260.621,19.299,-843.433]","[0.000,0.000,0.000]","[10.868,29.217,13.099]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-138.670,9.140,-956.440]","[356.670,341.569,357.130]","[16.346,30.435,17.014]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-252.830,26.941,-1023.928]","[0.000,0.000,0.000]","[10.868,29.217,13.099]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-196.209,31.390,-930.303]","[0.000,0.000,0.000]","[10.868,29.217,13.099]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-129.980,9.111,-986.718]","[4.716,342.918,4.460]","[17.047,30.949,17.350]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-189.320,25.430,-1050.840]","[2.965,342.290,2.806]","[16.133,30.352,16.793]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-177.050,11.801,-999.558]","[11.594,349.079,354.271]","[13.536,29.333,18.894]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-260.621,19.299,-843.433]","[0.000,0.000,0.000]","[10.868,29.217,13.099]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-138.670,9.140,-956.440]","[356.670,341.569,357.130]","[16.346,30.435,17.014]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-252.830,26.941,-1023.928]","[0.000,0.000,0.000]","[10.868,29.217,13.099]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-196.209,31.390,-930.303]","[0.000,0.000,0.000]","[10.868,29.217,13.099]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-129.980,9.111,-986.718]","[4.716,342.918,4.460]","[17.047,30.949,17.350]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-189.320,25.430,-1050.840]","[2.965,342.290,2.806]","[16.133,30.352,16.793]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-177.050,11.801,-999.558]","[11.594,349.079,354.271]","[13.536,29.333,18.894]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-260.621,19.299,-843.433]","[0.000,0.000,0.000]","[10.868,29.217,13.099]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-138.670,9.140,-956.440]","[356.670,341.569,357.130]","[16.346,30.435,17.014]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-252.830,26.941,-1023.928]","[0.000,0.000,0.000]","[10.868,29.217,13.099]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-196.209,31.390,-930.303]","[0.000,0.000,0.000]","[10.868,29.217,13.099]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02/LOD2,"[-129.980,9.111,-986.718]","[4.716,342.918,4.460]","[17.047,30.949,17.350]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-250.262,16.200,-843.440]","[0.000,56.095,0.000]","[6.722,2.417,6.143]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-211.680,16.880,-829.750]","[0.000,257.474,0.000]","[6.338,2.417,4.722]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-226.820,16.197,-835.468]","[0.000,265.044,0.000]","[5.986,2.417,4.050]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-167.725,12.884,-1000.185]","[0.000,0.000,0.000]","[3.235,2.189,5.163]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-262.981,16.197,-857.781]","[0.000,0.000,0.000]","[3.571,2.417,5.699]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-283.728,15.066,-836.608]","[6.387,42.227,358.560]","[6.669,3.124,6.759]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-189.975,19.437,-1027.673]","[0.000,108.546,0.000]","[6.539,1.060,5.198]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-180.531,15.333,-939.192]","[0.000,243.034,0.000]","[5.241,1.891,4.512]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-172.086,19.802,-985.547]","[0.000,286.086,0.000]","[4.693,1.754,3.637]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-178.357,18.718,-835.780]","[358.692,56.865,357.997]","[6.724,2.670,6.202]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-142.195,12.831,-994.820]","[0.000,0.000,351.252]","[3.897,2.932,5.699]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-250.262,16.200,-843.440]","[0.000,56.095,0.000]","[6.722,2.417,6.143]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-211.680,16.880,-829.750]","[0.000,257.474,0.000]","[6.338,2.417,4.722]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-226.820,16.197,-835.468]","[0.000,265.044,0.000]","[5.986,2.417,4.050]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-167.725,12.884,-1000.185]","[0.000,0.000,0.000]","[3.235,2.189,5.163]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-262.981,16.197,-857.781]","[0.000,0.000,0.000]","[3.571,2.417,5.699]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-283.728,15.066,-836.608]","[6.387,42.227,358.560]","[6.669,3.124,6.759]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-189.975,19.437,-1027.673]","[0.000,108.546,0.000]","[6.539,1.060,5.198]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-180.531,15.333,-939.192]","[0.000,243.034,0.000]","[5.241,1.891,4.512]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-172.086,19.802,-985.547]","[0.000,286.086,0.000]","[4.693,1.754,3.637]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-178.357,18.718,-835.780]","[358.692,56.865,357.997]","[6.724,2.670,6.202]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-142.195,12.831,-994.820]","[0.000,0.000,351.252]","[3.897,2.932,5.699]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-250.262,16.200,-843.440]","[0.000,56.095,0.000]","[6.722,2.417,6.143]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-211.680,16.880,-829.750]","[0.000,257.474,0.000]","[6.338,2.417,4.722]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-226.820,16.197,-835.468]","[0.000,265.044,0.000]","[5.986,2.417,4.050]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-167.725,12.884,-1000.185]","[0.000,0.000,0.000]","[3.235,2.189,5.163]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-262.981,16.197,-857.781]","[0.000,0.000,0.000]","[3.571,2.417,5.699]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-283.728,15.066,-836.608]","[6.387,42.227,358.560]","[6.669,3.124,6.759]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-189.975,19.437,-1027.673]","[0.000,108.546,0.000]","[6.539,1.060,5.198]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-180.531,15.333,-939.192]","[0.000,243.034,0.000]","[5.241,1.891,4.512]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-172.086,19.802,-985.547]","[0.000,286.086,0.000]","[4.693,1.754,3.637]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-178.357,18.718,-835.780]","[358.692,56.865,357.997]","[6.724,2.670,6.202]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD0,"[-142.195,12.831,-994.820]","[0.000,0.000,351.252]","[3.897,2.932,5.699]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-226.820,16.197,-835.468]","[0.000,265.044,0.000]","[5.986,2.417,4.050]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-167.725,12.884,-1000.185]","[0.000,0.000,0.000]","[3.235,2.189,5.163]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-262.981,16.197,-857.781]","[0.000,0.000,0.000]","[3.571,2.417,5.699]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-250.262,16.200,-843.440]","[0.000,56.095,0.000]","[6.722,2.417,6.143]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-211.680,16.880,-829.750]","[0.000,257.474,0.000]","[6.338,2.417,4.722]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-172.086,19.802,-985.547]","[0.000,286.086,0.000]","[4.693,1.754,3.637]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-178.357,18.718,-835.780]","[358.692,56.865,357.997]","[6.724,2.670,6.202]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-142.195,12.831,-994.820]","[0.000,0.000,351.252]","[3.897,2.932,5.699]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-189.975,19.437,-1027.673]","[0.000,108.546,0.000]","[6.539,1.060,5.198]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-180.531,15.333,-939.192]","[0.000,243.034,0.000]","[5.241,1.891,4.512]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-283.728,15.066,-836.608]","[6.387,42.227,358.560]","[6.669,3.124,6.759]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-226.820,16.197,-835.468]","[0.000,265.044,0.000]","[5.986,2.417,4.050]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-167.725,12.884,-1000.185]","[0.000,0.000,0.000]","[3.235,2.189,5.163]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-262.981,16.197,-857.781]","[0.000,0.000,0.000]","[3.571,2.417,5.699]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-250.262,16.200,-843.440]","[0.000,56.095,0.000]","[6.722,2.417,6.143]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-211.680,16.880,-829.750]","[0.000,257.474,0.000]","[6.338,2.417,4.722]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-172.086,19.802,-985.547]","[0.000,286.086,0.000]","[4.693,1.754,3.637]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-178.357,18.718,-835.780]","[358.692,56.865,357.997]","[6.724,2.670,6.202]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-142.195,12.831,-994.820]","[0.000,0.000,351.252]","[3.897,2.932,5.699]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-189.975,19.437,-1027.673]","[0.000,108.546,0.000]","[6.539,1.060,5.198]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-180.531,15.333,-939.192]","[0.000,243.034,0.000]","[5.241,1.891,4.512]",[]
10,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-283.728,15.066,-836.608]","[6.387,42.227,358.560]","[6.669,3.124,6.759]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-226.820,16.197,-835.468]","[0.000,265.044,0.000]","[5.986,2.417,4.050]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-167.725,12.884,-1000.185]","[0.000,0.000,0.000]","[3.235,2.189,5.163]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-262.981,16.197,-857.781]","[0.000,0.000,0.000]","[3.571,2.417,5.699]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-250.262,16.200,-843.440]","[0.000,56.095,0.000]","[6.722,2.417,6.143]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-211.680,16.880,-829.750]","[0.000,257.474,0.000]","[6.338,2.417,4.722]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-172.086,19.802,-985.547]","[0.000,286.086,0.000]","[4.693,1.754,3.637]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-178.357,18.718,-835.780]","[358.692,56.865,357.997]","[6.724,2.670,6.202]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-142.195,12.831,-994.820]","[0.000,0.000,351.252]","[3.897,2.932,5.699]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-189.975,19.437,-1027.673]","[0.000,108.546,0.000]","[6.539,1.060,5.198]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-180.531,15.333,-939.192]","[0.000,243.034,0.000]","[5.241,1.891,4.512]",[]
12,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD1,"[-283.728,15.066,-836.608]","[6.387,42.227,358.560]","[6.669,3.124,6.759]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD2,"[-262.981,16.197,-857.781]","[0.000,0.000,0.000]","[3.571,2.351,5.659]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD2,"[-167.725,12.884,-1000.185]","[0.000,0.000,0.000]","[3.235,2.129,5.126]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD2,"[-226.820,16.197,-835.468]","[0.000,265.044,0.000]","[5.946,2.351,4.047]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD2,"[-211.680,16.880,-829.750]","[0.000,257.474,0.000]","[6.298,2.351,4.713]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD2,"[-250.262,16.200,-843.440]","[0.000,56.095,0.000]","[6.688,2.351,6.120]",[]
8,zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony01 (1)/grassThinColony01_LOD2,"[-180.531,15.333,-939.192]","[0.000,243.034,0.000]","[5.213,1.839,4.498]",[]
