ObjectName,Scene,Parent,Level,Type,Layer,Active,Position,Rotation,Scale,InView,HasRenderer,HasCollider,Components
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/H/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/H,10,Empty,UI,False,"[-0.135,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/EndOfLifeNoticeViewController/BottomPanel/Buttons/Acknowledge/OutlineWrapper,HealthWarning,ViewControllers/EndOfLifeNoticeViewController/BottomPanel/Buttons/Acknowledge,5,Empty,UI,False,"[0.000,-0.700,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/ScrollBar/VerticalScrollIndicator,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/ScrollBar,5,Empty,UI,False,"[0.620,0.760,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|VerticalScrollIndicator|CanvasRenderer|ImageView
ViewControllers/ExplicitContentWarningViewController/CentreButtons/Buttons/Continue/BG,HealthWarning,ViewControllers/ExplicitContentWarningViewController/CentreButtons/Buttons/Continue,5,Empty,UI,False,"[0.000,-0.200,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/ExplicitContentWarningViewController/CentreButtons/Buttons/Continue,HealthWarning,ViewControllers/ExplicitContentWarningViewController/CentreButtons/Buttons,4,Empty,UI,False,"[0.000,-0.200,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|StackLayoutGroup|Animation
ViewControllers/ExplicitContentWarningViewController/CentreButtons/Buttons/Continue/Content/Text,HealthWarning,ViewControllers/ExplicitContentWarningViewController/CentreButtons/Buttons/Continue/Content,6,Empty,UI,False,"[0.000,-0.200,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro|LocalizedTextMeshProUGUI
ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (1)/BG,HealthWarning,ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (1),7,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (1),HealthWarning,ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content,6,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|SimpleTextTableCell|Touchable|SelectableCellStaticAnimations|Animation
ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (1)/Text,HealthWarning,ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (1),7,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
ViewControllers/ExplicitContentWarningViewController/GameObject,HealthWarning,ViewControllers/ExplicitContentWarningViewController,2,Empty,UI,False,"[0.000,0.075,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|VerticalLayoutGroup
ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/Ok/Content,HealthWarning,ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/Ok,5,Empty,UI,False,"[0.000,-0.700,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|StackLayoutGroup|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/2/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/2,10,Empty,UI,False,"[1.065,1.170,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/2/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/2,10,Empty,UI,False,"[1.068,1.254,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/2,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row,9,Empty,UI,False,"[1.065,1.170,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/2/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/2,10,Empty,UI,False,"[1.065,1.170,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/MainScreen,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer,4,Empty,UI,True,"[0.000,1.275,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|Screen|Canvas|VRGraphicRaycaster|CanvasRenderer
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/B/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/B,10,Empty,UI,False,"[-0.046,1.170,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/B,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[-0.046,1.170,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/B/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/B,10,Empty,UI,False,"[-0.043,1.254,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/B/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/B,10,Empty,UI,False,"[-0.046,1.170,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/TopScreen/TitleViewController/BG,HealthWarning,MenuCore/UI/ScreenSystem/TopScreen/TitleViewController,5,Empty,UI,False,"[0.000,2.685,4.365]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuEnvironmentCore/MenuCoreLighting/DirectionalLight2,HealthWarning,MenuEnvironmentCore/MenuCoreLighting,2,Empty,Default,True,"[0.000,1.000,4.000]","[90.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|DirectionalLight|DirectionalLightWithId
ViewControllers/ExplicitContentWarningViewController/GameObject/GameObject/LabelWithToggle/NameText,HealthWarning,ViewControllers/ExplicitContentWarningViewController/GameObject/GameObject/LabelWithToggle,5,Empty,UI,False,"[-0.750,0.189,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro|LocalizedTextMeshProUGUI
ViewControllers/SelectLanguageViewController/Continue/Border,HealthWarning,ViewControllers/SelectLanguageViewController/Continue,3,Empty,UI,False,"[-0.050,0.380,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer,4,Empty,UI,True,"[0.000,1.275,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|Screen|Canvas|VRGraphicRaycaster|UIKeyboardManager
ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/IAccept/Content,HealthWarning,ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/IAccept,5,Empty,UI,False,"[0.000,-0.700,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|StackLayoutGroup|LayoutElement
ViewControllers/EulaViewController/BottomPanel/Buttons/Continue/Underline,HealthWarning,ViewControllers/EulaViewController/BottomPanel/Buttons/Continue,5,Empty,UI,False,"[0.381,-0.680,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/PrivacyPolicyViewController/TextPageScrollView/ScrollBar/UpButton/Icon,HealthWarning,ViewControllers/PrivacyPolicyViewController/TextPageScrollView/ScrollBar/UpButton,5,Empty,UI,False,"[0.980,0.660,2.600]","[0.000,0.000,180.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/EulaViewController/TextPageScrollView/ScrollBar/UpButton/Icon,HealthWarning,ViewControllers/EulaViewController/TextPageScrollView/ScrollBar/UpButton,5,Empty,UI,False,"[0.980,0.660,2.600]","[0.000,0.000,180.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/EulaViewController/TextPageScrollView/ScrollBar/UpButton,HealthWarning,ViewControllers/EulaViewController/TextPageScrollView/ScrollBar,4,Empty,UI,False,"[0.980,0.740,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|NoTransitionsButton
ViewControllers/PrivacyPolicyViewController/TextPageScrollView/ScrollBar/UpButton,HealthWarning,ViewControllers/PrivacyPolicyViewController/TextPageScrollView/ScrollBar,4,Empty,UI,False,"[0.980,0.740,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|NoTransitionsButton
MenuEnvironmentCore,HealthWarning,None,0,Empty,Default,True,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|BloomFogEnvironment
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/P/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/P,10,Empty,UI,False,"[0.587,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/P/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/P,10,Empty,UI,False,"[0.587,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/P,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[0.587,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/P/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/P,10,Empty,UI,False,"[0.590,1.674,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/Ok/BGDisabled,HealthWarning,ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/Ok,5,Empty,UI,False,"[0.100,-0.700,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropDownButton/Arrow,HealthWarning,ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropDownButton,4,Empty,UI,False,"[0.430,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/T/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/T,10,Empty,UI,False,"[-0.449,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/T/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/T,10,Empty,UI,False,"[-0.449,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/T,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[-0.449,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/T/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/T,10,Empty,UI,False,"[-0.446,1.674,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/IAccept/OutlineWrapper,HealthWarning,ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/IAccept,5,Empty,UI,False,"[0.000,-0.700,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/G/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/G,10,Empty,UI,False,"[-0.345,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/G/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/G,10,Empty,UI,False,"[-0.342,1.464,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/G,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[-0.345,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/G/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/G,10,Empty,UI,False,"[-0.345,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons,HealthWarning,ViewControllers/PrivacyPolicyViewController/BottomPanel,3,Empty,UI,False,"[0.000,-0.600,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer
MenuEnvironmentCore/MenuCoreLighting/LightManager,HealthWarning,MenuEnvironmentCore/MenuCoreLighting,2,Empty,Default,True,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|LightManager
MenuEnvironmentCore/MenuCoreLighting,HealthWarning,MenuEnvironmentCore,1,Empty,Default,True,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/5/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/5,10,Empty,UI,False,"[1.065,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/5/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/5,10,Empty,UI,False,"[1.065,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/5,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row,9,Empty,UI,False,"[1.065,1.380,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/5/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/5,10,Empty,UI,False,"[1.068,1.464,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
ViewControllers/EulaViewController/BottomPanel/Buttons/DoNotAgree/Content,HealthWarning,ViewControllers/EulaViewController/BottomPanel/Buttons/DoNotAgree,5,Empty,UI,False,"[-0.500,-0.680,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|StackLayoutGroup|LayoutElement
ViewControllers/EulaViewController/BottomPanel/Buttons/Agree/Underline,HealthWarning,ViewControllers/EulaViewController/BottomPanel/Buttons/Agree,5,Empty,UI,False,"[-0.119,-0.680,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuEnvironmentCore/LightmapLightsWithIds/A,HealthWarning,MenuEnvironmentCore/LightmapLightsWithIds,2,Empty,Default,True,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|LightmapLightWithIds
ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/Ok/OutlineWrapper,HealthWarning,ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/Ok,5,Empty,UI,False,"[0.000,-0.700,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer
ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/IAccept/BGDisabled,HealthWarning,ViewControllers/PrivacyPolicyViewController/BottomPanel/Buttons/IAccept,5,Empty,UI,False,"[0.100,-0.700,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/ScrollBar/UpButton,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/ScrollBar,5,Empty,UI,False,"[0.620,0.920,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|NoTransitionsButton
ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/ScrollBar/UpButton/Icon,HealthWarning,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/ScrollBar/UpButton,6,Empty,UI,False,"[0.620,0.840,2.600]","[0.000,0.000,180.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/W/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/W,10,Empty,UI,False,"[-1.070,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/W/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/W,10,Empty,UI,False,"[-1.070,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/W,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[-1.070,1.590,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|UIKeyboardKey|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/W/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/W,10,Empty,UI,False,"[-1.067,1.674,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Ok/Stroke,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Ok,10,Empty,UI,False,"[0.180,0.960,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Ok/BG,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Ok,10,Empty,UI,False,"[0.180,0.960,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Ok/Text,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Ok,10,Empty,UI,False,"[0.183,1.044,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro|LocalizedTextMeshProUGUI
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Ok,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,9,Empty,UI,False,"[0.180,0.960,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|Touchable|LayoutElement
MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad,HealthWarning,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard,7,Empty,Default,False,"[1.380,1.275,4.350]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|VerticalLayoutGroup
ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (4)/Text,HealthWarning,ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (4),7,Empty,UI,False,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
