ObjectName,Scene,Parent,Level,Type,Layer,Active,Position,Rotation,Scale,InView,HasRenderer,HasCollider,Components
Environment/BasicGameHUD/RightPanel/SongProgressCanvas,DefaultEnvironment,Environment/BasicGameHUD/RightPanel,3,Empty,UI,False,"[3.200,0.800,6.990]","[0.000,0.000,0.000]","[0.020,0.020,0.020]",True,False,False,RectTransform|SongProgressUIController|Canvas|CanvasScaler
Environment/BasicGameHUD/RightPanel/SongProgressCanvas/ProgressText/Duration/DurationSeconds,DefaultEnvironment,Environment/BasicGameHUD/RightPanel/SongProgressCanvas/ProgressText/Duration,6,Empty,UI,False,"[3.560,0.620,6.990]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
Environment/BasicGameHUD/RightPanel/SongProgressCanvas/Slider/Handle Slide Area/Handle,DefaultEnvironment,Environment/BasicGameHUD/RightPanel/SongProgressCanvas/Slider/Handle Slide Area,6,Empty,UI,False,"[2.700,0.900,6.990]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
Environment/BasicGameHUD/RightPanel/SongProgressCanvas/ProgressText/Progress/ProgressMinutes,DefaultEnvironment,Environment/BasicGameHUD/RightPanel/SongProgressCanvas/ProgressText/Progress,6,Empty,UI,False,"[2.764,0.620,6.990]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro
Environment/BasicGameHUD/LeftPanel/ComboPanel/Line1,DefaultEnvironment,Environment/BasicGameHUD/LeftPanel/ComboPanel,4,Empty,UI,False,"[-3.200,1.480,7.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform|CanvasRenderer|ImageView
Environment/NeonTubeL,DefaultEnvironment,Environment,1,Empty,NeonLight,False,"[-4.250,-0.100,8.300]","[90.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/NeonTubeR,DefaultEnvironment,Environment,1,Empty,NeonLight,False,"[4.250,-0.100,8.300]","[90.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/NeonTubeL/BakedBloom,DefaultEnvironment,Environment/NeonTubeL,2,Mesh,NeonLight,False,"[-4.250,-0.100,8.300]","[0.000,90.000,90.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/NeonTubeR/BakedBloom,DefaultEnvironment,Environment/NeonTubeR,2,Mesh,NeonLight,False,"[4.250,-0.100,8.300]","[0.000,90.000,90.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/NeonTubeR/BoxLight,DefaultEnvironment,Environment/NeonTubeR,2,Mesh,NeonLight,False,"[4.250,-0.100,258.300]","[90.000,0.000,0.000]","[0.020,250.000,0.020]",True,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/NeonTubeL/BoxLight,DefaultEnvironment,Environment/NeonTubeL,2,Mesh,NeonLight,False,"[-4.250,-0.100,258.300]","[90.000,0.000,0.000]","[0.020,250.000,0.020]",True,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/FakeMirrorSettings,DefaultEnvironment,Environment,1,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|FakeMirrorSettings
Environment/BasicGameHUD/EnergyPanel/EnergyBarWrapper,DefaultEnvironment,Environment/BasicGameHUD/EnergyPanel,3,Empty,UI,False,"[0.000,-0.640,7.750]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform
Environment/FrontLights/NeonTube (1)/BoxLight,DefaultEnvironment,Environment/FrontLights/NeonTube (1),3,Mesh,NeonLight,False,"[-0.974,3.933,65.000]","[0.000,0.000,305.000]","[0.100,1.250,0.100]",True,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/FrontLights/NeonTube (1)/BakedBloom,DefaultEnvironment,Environment/FrontLights/NeonTube (1),3,Mesh,NeonLight,False,"[0.050,4.650,65.000]","[55.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/FrontLights/NeonTube (1),DefaultEnvironment,Environment/FrontLights,2,Empty,NeonLight,False,"[0.050,4.650,65.000]","[0.000,0.000,305.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/Spectrograms/Spectrogram/Spectrogram1,DefaultEnvironment,Environment/Spectrograms/Spectrogram,3,Mesh,Default,False,"[-12.000,4.000,30.000]","[270.020,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
Environment/RotatingLasersPair (1)/BaseR/Laser,DefaultEnvironment,Environment/RotatingLasersPair (1)/BaseR,3,Empty,NeonLight,False,"[7.000,2.000,45.000]","[0.000,0.000,55.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/RotatingLasersPair (2)/BaseR/Laser,DefaultEnvironment,Environment/RotatingLasersPair (2)/BaseR,3,Empty,NeonLight,False,"[7.000,2.000,40.000]","[0.000,0.000,55.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/RotatingLasersPair (3)/BaseR/Laser,DefaultEnvironment,Environment/RotatingLasersPair (3)/BaseR,3,Empty,NeonLight,False,"[7.000,2.000,35.000]","[0.000,0.000,55.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/RotatingLasersPair (1)/BaseR/Laser/BakedBloom,DefaultEnvironment,Environment/RotatingLasersPair (1)/BaseR/Laser,4,Mesh,NeonLight,False,"[7.000,2.000,45.000]","[305.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/RotatingLasersPair (2)/BaseR/Laser/BakedBloom,DefaultEnvironment,Environment/RotatingLasersPair (2)/BaseR/Laser,4,Mesh,NeonLight,False,"[7.000,2.000,40.000]","[305.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/RotatingLasersPair (3)/BaseR/Laser/BakedBloom,DefaultEnvironment,Environment/RotatingLasersPair (3)/BaseR/Laser,4,Mesh,NeonLight,False,"[7.000,2.000,35.000]","[305.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/RotatingLasersPair (3)/BaseR/Laser/BoxLight,DefaultEnvironment,Environment/RotatingLasersPair (3)/BaseR/Laser,4,Mesh,NeonLight,False,"[-189.597,139.658,35.000]","[0.000,0.000,55.000]","[0.050,250.000,0.050]",False,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/RotatingLasersPair (2)/BaseR/Laser/BoxLight,DefaultEnvironment,Environment/RotatingLasersPair (2)/BaseR/Laser,4,Mesh,NeonLight,False,"[-189.597,139.658,40.000]","[0.000,0.000,55.000]","[0.050,250.000,0.050]",False,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/RotatingLasersPair (1)/BaseR/Laser/BoxLight,DefaultEnvironment,Environment/RotatingLasersPair (1)/BaseR/Laser,4,Mesh,NeonLight,False,"[-189.597,139.658,45.000]","[0.000,0.000,55.000]","[0.050,250.000,0.050]",False,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/RotatingLasersPair (3)/BaseL/Laser/BoxLight,DefaultEnvironment,Environment/RotatingLasersPair (3)/BaseL/Laser,4,Mesh,NeonLight,False,"[189.597,139.658,35.000]","[0.000,0.000,305.000]","[0.050,250.000,0.050]",False,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/RotatingLasersPair (1)/BaseL/Laser/BoxLight,DefaultEnvironment,Environment/RotatingLasersPair (1)/BaseL/Laser,4,Mesh,NeonLight,False,"[189.597,139.658,45.000]","[0.000,0.000,305.000]","[0.050,250.000,0.050]",False,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/RotatingLasersPair (2)/BaseL/Laser/BoxLight,DefaultEnvironment,Environment/RotatingLasersPair (2)/BaseL/Laser,4,Mesh,NeonLight,False,"[189.597,139.658,40.000]","[0.000,0.000,305.000]","[0.050,250.000,0.050]",False,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/RotatingLasersPair (2)/BaseL/Laser,DefaultEnvironment,Environment/RotatingLasersPair (2)/BaseL,3,Empty,NeonLight,False,"[-7.000,2.000,40.000]","[0.000,0.000,305.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/RotatingLasersPair (1)/BaseL/Laser,DefaultEnvironment,Environment/RotatingLasersPair (1)/BaseL,3,Empty,NeonLight,False,"[-7.000,2.000,45.000]","[0.000,0.000,305.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/RotatingLasersPair (3)/BaseL/Laser,DefaultEnvironment,Environment/RotatingLasersPair (3)/BaseL,3,Empty,NeonLight,False,"[-7.000,2.000,35.000]","[0.000,0.000,305.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/RotatingLasersPair (2)/BaseL/Laser/BakedBloom,DefaultEnvironment,Environment/RotatingLasersPair (2)/BaseL/Laser,4,Mesh,NeonLight,False,"[-7.000,2.000,40.000]","[55.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/RotatingLasersPair (1)/BaseL/Laser/BakedBloom,DefaultEnvironment,Environment/RotatingLasersPair (1)/BaseL/Laser,4,Mesh,NeonLight,False,"[-7.000,2.000,45.000]","[55.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/RotatingLasersPair (3)/BaseL/Laser/BakedBloom,DefaultEnvironment,Environment/RotatingLasersPair (3)/BaseL/Laser,4,Mesh,NeonLight,False,"[-7.000,2.000,35.000]","[55.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/FrontLights/NeonTube/BakedBloom,DefaultEnvironment,Environment/FrontLights/NeonTube,3,Mesh,NeonLight,False,"[-0.050,4.650,65.000]","[305.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/FrontLights/NeonTube,DefaultEnvironment,Environment/FrontLights,2,Empty,NeonLight,False,"[-0.050,4.650,65.000]","[0.000,0.000,55.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/FrontLights/NeonTube/BoxLight,DefaultEnvironment,Environment/FrontLights/NeonTube,3,Mesh,NeonLight,False,"[0.974,3.933,65.000]","[0.000,0.000,55.000]","[0.100,1.250,0.100]",True,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/CoreLighting/LightWrapper0/DirectionalLight,DefaultEnvironment,Environment/CoreLighting/LightWrapper0,3,Empty,Default,False,"[6.000,5.000,20.000]","[4.000,215.000,180.000]","[1.000,1.000,1.000]",True,False,False,Transform|DirectionalLight|DirectionalLightWithIds
Environment/CoreLighting/LightWrapper1/DirectionalLight,DefaultEnvironment,Environment/CoreLighting/LightWrapper1,3,Empty,Default,False,"[-6.000,5.000,20.000]","[4.000,145.000,180.000]","[1.000,1.000,1.000]",True,False,False,Transform|DirectionalLight|DirectionalLightWithIds
Environment/RotatingLasersPair (2),DefaultEnvironment,Environment,1,Empty,NeonLight,False,"[0.000,2.000,40.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|LightPairRotationEventEffect
Environment/RotatingLasersPair (1),DefaultEnvironment,Environment,1,Empty,NeonLight,False,"[0.000,2.000,45.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|LightPairRotationEventEffect
Environment/RotatingLasersPair (3),DefaultEnvironment,Environment,1,Empty,NeonLight,False,"[0.000,2.000,35.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|LightPairRotationEventEffect
Environment/RotatingLasersPair (1)/BaseL,DefaultEnvironment,Environment/RotatingLasersPair (1),2,Empty,NeonLight,False,"[-7.000,2.000,45.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
Environment/RotatingLasersPair (2)/BaseL,DefaultEnvironment,Environment/RotatingLasersPair (2),2,Empty,NeonLight,False,"[-7.000,2.000,40.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
Environment/RotatingLasersPair (3)/BaseL,DefaultEnvironment,Environment/RotatingLasersPair (3),2,Empty,NeonLight,False,"[-7.000,2.000,35.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
Environment/RotatingLasersPair (3)/BaseR,DefaultEnvironment,Environment/RotatingLasersPair (3),2,Empty,NeonLight,False,"[7.000,2.000,35.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
Environment/RotatingLasersPair (2)/BaseR,DefaultEnvironment,Environment/RotatingLasersPair (2),2,Empty,NeonLight,False,"[7.000,2.000,40.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
Environment/RotatingLasersPair (1)/BaseR,DefaultEnvironment,Environment/RotatingLasersPair (1),2,Empty,NeonLight,False,"[7.000,2.000,45.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
Environment/NearBuildingRight (2)/NeonTubeDirectional/BoxLight,DefaultEnvironment,Environment/NearBuildingRight (2)/NeonTubeDirectional,3,Mesh,NeonLight,False,"[17.450,0.000,19.000]","[0.000,180.000,0.000]","[0.100,10.000,0.100]",True,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/NearBuildingRight (1)/NeonTubeDirectional/BoxLight,DefaultEnvironment,Environment/NearBuildingRight (1)/NeonTubeDirectional,3,Mesh,NeonLight,False,"[7.450,-3.000,-14.000]","[0.000,180.000,0.000]","[0.100,10.000,0.100]",False,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxController
Environment/NearBuildingRight (1)/NeonTubeDirectional,DefaultEnvironment,Environment/NearBuildingRight (1),2,Empty,NeonLight,False,"[7.450,-3.000,-14.000]","[0.000,180.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/NearBuildingRight (2)/NeonTubeDirectional,DefaultEnvironment,Environment/NearBuildingRight (2),2,Empty,NeonLight,False,"[17.450,0.000,19.000]","[0.000,180.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|TubeBloomPrePassLight|TubeBloomPrePassLightWithId
Environment/NearBuildingRight (1)/NeonTubeDirectional/BakedBloom,DefaultEnvironment,Environment/NearBuildingRight (1)/NeonTubeDirectional,3,Mesh,NeonLight,False,"[7.450,-3.000,-14.000]","[0.000,90.000,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/NearBuildingRight (2)/NeonTubeDirectional/BakedBloom,DefaultEnvironment,Environment/NearBuildingRight (2)/NeonTubeDirectional,3,Mesh,NeonLight,False,"[17.450,0.000,19.000]","[0.000,90.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshRenderer|MeshFilter|Parametric3SliceSpriteController
Environment/BasicGameHUD/RightPanel/SongProgressCanvas/ProgressText/Duration,DefaultEnvironment,Environment/BasicGameHUD/RightPanel/SongProgressCanvas/ProgressText,5,Empty,UI,False,"[3.180,0.760,6.990]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,RectTransform
