ObjectName,"ObjectType (from static file, if available)",StartFrame,EndFrame,StartPosition,EndPosition,AvgSpeed,VisibilityRatio,SizeChange,RelativeSize,PathSummary
zoneSLIMULATIONS/cellSlimulationMoss_Coast/Sector/Slimes/GlitchTarrNode 4/Portal/FX Drips/FX Distortion,Empty,8,12,"[699.184,7.82,1335.078]","[618.55,8.51,1248.26]",118.48916904088745,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1066.40 world units, moving upward and forward and to the left. It spans about 0.69 units vertically. Its horizontal displacement from start to end is about 118.49 units."
zoneSLIMULATIONS/cellSlimulationMoss_Coast/Sector/Slimes/GlitchTarrNode 4/Portal/FX TarrSpawnerSpawn,Empty,8,12,"[618.55,8.51,1248.26]","[699.184,7.82,1335.078]",118.48916904088745,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1066.40 world units, moving downward and backward and to the right. It spans about 0.69 units vertically. Its horizontal displacement from start to end is about 118.49 units."
zoneMOSS/cellMoss_Forest/Sector/Build Sites/siteGadget (3)/siteBase/Light Column,Mesh,8,12,"[-300.16,-2.01,353.99]","[-244.356,3.35,458.168]",118.30414912419599,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1064.74 world units, moving upward and backward and to the right. It spans about 5.36 units vertically. Its horizontal displacement from start to end is about 118.18 units."
zoneMOSS/cellMoss_Forest/Sector/Build Sites/siteGadget (4)/siteBase/Light Column,Mesh,8,12,"[-340.381,-2.01,392.234]","[-230.066,3.418,434.368]",118.21225133208485,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1063.91 world units, moving upward and backward and to the right. It spans about 5.43 units vertically. Its horizontal displacement from start to end is about 118.09 units."
zoneWILDS/cellWilds_SeaTeeth/Sector/Solid Filler/areaCrag01 (2)/areaCragChunk02,Mesh,8,12,"[-822.214,2.777,662.939]","[-921.477,0.743,598.978]",118.10287822911,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1062.93 world units, moving downward and forward and to the left. It spans about 2.03 units vertically. Its horizontal displacement from start to end is about 118.09 units."
zoneQUARRY/cellQuarry_AshIsle/Sector/Solid Filler/areaCrag01 (1)/areaCragChunk02,Mesh,8,12,"[502.965,-0.017,742.565]","[410.138,17.82,671.8]",118.07919259124367,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1062.71 world units, moving upward and forward and to the left. It spans about 17.84 units vertically. Its horizontal displacement from start to end is about 116.72 units."
zoneMOSS/cellMoss_Archipelago/Sector/Flora/mossDrape02/drapeMoss02,Mesh,8,12,"[-318.344,10.45,839.276]","[-421.512,5.298,865.092]",117.90553111981038,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 4609.79 world units, moving downward and backward and to the left. It spans about 20.10 units vertically. Its horizontal displacement from start to end is about 106.35 units."
zoneSEA/cellSea_Vault001/Sector/Solid Filler/ruinPlanter02,Mesh,8,12,"[950.48,3.37,79.4]","[835.863,6.9,106.123]",117.7439438697379,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1059.70 world units, moving upward and backward and to the left. It spans about 3.53 units vertically. Its horizontal displacement from start to end is about 117.69 units."
zoneMOSS/cellMoss_NorthPass/Sector/Rocks/rockCrag03,Mesh,8,12,"[-235.02,32.56,689.8]","[-122.134,14.98,716.644]",117.35802372228328,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1056.22 world units, moving downward and backward and to the right. It spans about 17.58 units vertically. Its horizontal displacement from start to end is about 116.03 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Mountains/mtnBluffQuar02 (5)/mountaintop,Mesh,8,12,"[-714.34,24.17,-872.05]","[-663.42,41.851,-976.088]",117.17239267421319,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1054.55 world units, moving upward and forward and to the right. It spans about 17.68 units vertically. Its horizontal displacement from start to end is about 115.83 units."
zoneREEF/cellReef_RingIsland/Sector/Solid Filler/areaCrag01 (2)/areaCragChunk02,Mesh,8,12,"[-595.293,0.354,-279.885]","[-595.291,12.56,-164.092]",116.43455367286806,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1047.91 world units, moving upward and backward. It spans about 12.21 units vertically. Its horizontal displacement from start to end is about 115.79 units."
zoneSEA/Sea/seaKillCube,Mesh,8,12,"[-4.0,-29.4,210.0]","[96.973,-29.4,-140.334]",113.23483238763363,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 452.94 world units, moving level and forward and to the right. Its horizontal displacement from start to end is about 364.59 units."
zoneSEA/Sea/seaRender/Clouds 1Pass,Mesh,8,12,"[-4.0,-7.1,210.0]","[96.973,-7.1,-140.334]",113.23483238763363,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 452.94 world units, moving level and forward and to the right. Its horizontal displacement from start to end is about 364.59 units."
zoneSEA/Sea/seaViewCube,Mesh,8,12,"[-4.0,-15.75,210.0]","[96.973,-15.75,-140.334]",113.23483238763363,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 452.94 world units, moving level and forward and to the right. Its horizontal displacement from start to end is about 364.59 units."
zoneDESERT/cellDesert_ScorchedPlainsNorthWest/Sector/Cliffs/cliffDesert17,Mesh,8,12,"[-72.412,1020.364,574.018]","[-66.328,1019.648,690.148]",116.29146405476197,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1046.62 world units, moving downward and backward and to the right. It spans about 0.72 units vertically. Its horizontal displacement from start to end is about 116.29 units."
zoneQUARRY/cellQuarry_AshIsle/Sector/Solid Filler/areaCrag01 (1)/areaCragChunk01,Mesh,8,12,"[501.583,1.8,742.547]","[410.789,19.794,673.154]",115.6837193428704,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1041.15 world units, moving upward and forward and to the left. It spans about 17.99 units vertically. Its horizontal displacement from start to end is about 114.28 units."
zoneQUARRY/cellQuarry_AshIsle/Sector/Solid Filler/areaCrag01 (1)/areaCragChunk03,Mesh,8,12,"[501.643,1.021,741.387]","[409.632,18.948,673.657]",115.6492730197643,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1040.84 world units, moving upward and forward and to the left. It spans about 17.93 units vertically. Its horizontal displacement from start to end is about 114.25 units."
zoneREEF/cellReef_RingIsland/Sector/Solid Filler/areaCrag01 (2)/areaCragChunk01,Mesh,8,12,"[-595.24,3.245,-277.99]","[-596.272,14.534,-162.955]",115.59220462470641,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1040.33 world units, moving upward and backward and to the left. It spans about 11.29 units vertically. Its horizontal displacement from start to end is about 115.04 units."
zoneSEA/cellSea_Vault001/Sector/Solid Filler/ruinWall01 (3)/ruinWall01,Mesh,8,12,"[958.996,-10.95,98.97]","[847.01,7.599,120.505]",115.53651293855116,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1039.83 world units, moving upward and backward and to the left. It spans about 18.55 units vertically. Its horizontal displacement from start to end is about 114.04 units."
zoneSEA/cellSea_Vault001/Sector/Solid Filler/ruinWall01 (3)/LoDMesh,Mesh,8,12,"[958.996,-10.95,98.97]","[847.01,7.599,120.505]",115.53651293855116,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1039.83 world units, moving upward and backward and to the left. It spans about 18.55 units vertically. Its horizontal displacement from start to end is about 114.04 units."
zoneQUARRY/cellQuarry_AshIsle/Sector/Solid Filler/areaCrag01 (2)/areaCragChunk02,Mesh,8,12,"[409.122,15.494,668.293]","[498.295,2.222,740.546]",115.53556128742356,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1039.82 world units, moving downward and backward and to the right. It spans about 13.27 units vertically. Its horizontal displacement from start to end is about 114.77 units."
zoneSEA/cellSea_Vault001/Sector/Solid Filler/ruinWall01 (2)/LoDMesh,Mesh,8,12,"[958.996,-10.95,112.762]","[847.01,7.599,92.135]",115.37071866812653,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1038.34 world units, moving upward and forward and to the left. It spans about 18.55 units vertically. Its horizontal displacement from start to end is about 113.87 units."
zoneSEA/cellSea_Vault001/Sector/Solid Filler/ruinWall01 (2)/ruinWall01,Mesh,8,12,"[958.996,-10.95,112.762]","[847.01,7.599,92.135]",115.37071866812653,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1038.34 world units, moving upward and forward and to the left. It spans about 18.55 units vertically. Its horizontal displacement from start to end is about 113.87 units."
zoneQUARRY/cellQuarry_AshIsle/Sector/Solid Filler/areaCrag01 (2)/areaCragChunk01,Mesh,8,12,"[410.075,17.468,669.454]","[497.666,4.554,742.206]",114.59410185956348,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1031.35 world units, moving downward and backward and to the right. It spans about 12.91 units vertically. Its horizontal displacement from start to end is about 113.86 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD0,Mesh,8,12,"[-247.12,16.199,-859.9]","[-225.815,24.156,-1005.458]",147.32395676874825,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1999.21 world units, moving upward and forward and to the right. It spans about 7.96 units vertically. Its horizontal displacement from start to end is about 147.11 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD1,Mesh,8,12,"[-247.12,16.199,-859.9]","[-225.815,24.156,-1005.458]",147.32395676874825,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1999.21 world units, moving upward and forward and to the right. It spans about 7.96 units vertically. Its horizontal displacement from start to end is about 147.11 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Grass/grassValleyColony02 (2)/grassThinColony02_LOD3,Mesh,8,12,"[-247.12,16.199,-859.9]","[-225.815,24.156,-1005.458]",147.32395676874825,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1999.21 world units, moving upward and forward and to the right. It spans about 7.96 units vertically. Its horizontal displacement from start to end is about 147.11 units."
zoneREEF/cellReef_RingIsland/Sector/Solid Filler/areaCrag01 (2)/areaCragChunk03,Mesh,8,12,"[-596.881,1.932,-277.728]","[-597.195,13.688,-163.815]",114.51844262388484,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1030.67 world units, moving upward and backward and to the left. It spans about 11.76 units vertically. Its horizontal displacement from start to end is about 113.91 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/mossDrape02 (1)/drapeMoss01,Mesh,8,12,"[-700.302,18.465,-963.608]","[-753.497,14.494,-826.472]",147.14536812961524,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1324.31 world units, moving downward and backward and to the left. It spans about 3.97 units vertically. Its horizontal displacement from start to end is about 147.09 units."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD1,Mesh,8,12,"[292.256,26.011,-1018.185]","[238.403,8.716,-919.082]",114.10813837321153,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1026.97 world units, moving downward and backward and to the left. It spans about 17.30 units vertically. Its horizontal displacement from start to end is about 112.79 units."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04,Mesh,8,12,"[292.256,26.011,-1018.185]","[238.403,8.716,-919.082]",114.10813837321153,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1026.97 world units, moving downward and backward and to the left. It spans about 17.30 units vertically. Its horizontal displacement from start to end is about 112.79 units."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Flora/valley_tree04/LOD2,Mesh,8,12,"[292.256,26.011,-1018.185]","[238.403,8.716,-919.082]",114.10813837321153,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1026.97 world units, moving downward and backward and to the left. It spans about 17.30 units vertically. Its horizontal displacement from start to end is about 112.79 units."
zoneRANCH/cellRanch_Home/Sector/Solid FIller/moundSand02b,Mesh,8,12,"[149.84,25.98,-163.65]","[72.9,12.22,-80.84]",113.87096776615188,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1024.84 world units, moving downward and backward and to the left. It spans about 13.76 units vertically. Its horizontal displacement from start to end is about 113.04 units."
zoneQUARRY/cellQuarry_AshIsle/Sector/Solid Filler/areaCrag01 (2)/areaCragChunk03,Mesh,8,12,"[409.07,16.622,670.216]","[496.293,3.554,741.624]",113.48007233430901,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1021.32 world units, moving downward and backward and to the right. It spans about 13.07 units vertically. Its horizontal displacement from start to end is about 112.73 units."
zoneQUARRY/cellQuarry_DonutHole/Sector/Mountains/mtnBluffQuar02/mountaintop,Mesh,8,12,"[351.6,28.48,215.7]","[336.4,19.0,104.3]",112.83115881705726,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1015.48 world units, moving downward and forward and to the left. It spans about 9.48 units vertically. Its horizontal displacement from start to end is about 112.43 units."
zoneDESERT/cellDesert_SilentSentinels/Sector/Cliffs/ruinDesertPillar01/ruinPillar01,Mesh,8,12,"[-33.069,1023.82,396.536]","[-54.9,1024.831,507.17]",112.77187875529964,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1109.97 world units, moving upward and backward and to the left. It spans about 1.01 units vertically. Its horizontal displacement from start to end is about 112.77 units."
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/ruinDesertPillar01 (1)/LoDMesh,Mesh,8,12,"[42.56,1046.551,646.94]","[152.539,1024.042,647.258]",112.25923857749972,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1010.33 world units, moving downward and backward and to the right. It spans about 22.51 units vertically. Its horizontal displacement from start to end is about 109.98 units."
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/ruinDesertPillar01 (1)/ruinPillar01,Mesh,8,12,"[152.539,1024.042,647.258]","[42.56,1046.551,646.94]",112.25923857749972,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1010.33 world units, moving upward and forward and to the left. It spans about 22.51 units vertically. Its horizontal displacement from start to end is about 109.98 units."
zoneDESERT/cellDesert_SnakingPassage/Sector/Mountains/mtnBluffReef01/mountaintop,Mesh,8,12,"[141.47,1038.17,345.79]","[36.59,1075.79,337.56]",111.72650401762328,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1005.54 world units, moving upward and forward and to the left. It spans about 37.62 units vertically. Its horizontal displacement from start to end is about 105.20 units."
zoneMOCHI/cellVALLEY_MochiEstate/Sector/Solid Filler/valley_rockLip02,Mesh,8,12,"[305.775,31.614,-1008.016]","[214.72,54.04,-947.7]",111.49869217618648,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1003.49 world units, moving upward and backward and to the left. It spans about 22.43 units vertically. Its horizontal displacement from start to end is about 109.22 units."
zoneDESERT/cellDesert_SilentSentinels/Sector/Solid Filler/moundSand03,Mesh,8,12,"[-52.02,1024.78,374.25]","[-37.293,1024.774,484.77]",111.49688320755875,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1003.47 world units, moving level and backward and to the right. Its horizontal displacement from start to end is about 111.50 units."
zoneDESERT/cellDesert_SilentSentinels/Sector/Solid Filler/moundSand03/Rocks,Mesh,8,12,"[-52.02,1024.78,374.25]","[-37.293,1024.774,484.77]",111.49688320755875,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1003.47 world units, moving level and backward and to the right. Its horizontal displacement from start to end is about 111.50 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Mountains/mtnSpireQuar04/mountaintop,Mesh,8,12,"[-276.82,27.93,-889.25]","[-106.5,31.551,-1027.348]",109.65066306799059,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 2544.95 world units, moving upward and forward and to the right. It spans about 10.16 units vertically. Its horizontal displacement from start to end is about 219.27 units."
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Solid Filler/glassShard04 (1),Mesh,8,12,"[74.506,1034.804,701.869]","[48.479,1027.753,594.438]",110.7634465471349,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 996.87 world units, moving downward and forward and to the left. It spans about 7.05 units vertically. Its horizontal displacement from start to end is about 110.54 units."
zoneSLIMULATIONS/cellSlimulationMoss_FlowerField/Sector/Deco/mossDrape01 (1),Mesh,8,12,"[633.59,15.24,1099.29]","[682.4,13.08,1198.53]",110.61491445551091,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 995.53 world units, moving downward and backward and to the right. It spans about 2.16 units vertically. Its horizontal displacement from start to end is about 110.59 units."
zoneMOSS/cellMoss_FlowerField/Sector/Deco/mossDrape01 (1),Mesh,8,12,"[-307.61,15.24,507.19]","[-258.8,13.08,606.43]",110.61491445551088,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 995.53 world units, moving downward and backward and to the right. It spans about 2.16 units vertically. Its horizontal displacement from start to end is about 110.59 units."
zoneQUARRY/cellQuarry_AshIsle/Sector/Main Nav/cliffBase02,Mesh,8,12,"[372.69,-4.19,657.65]","[479.93,14.584,674.81]",110.21500023136598,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1422.28 world units, moving upward and backward and to the right. It spans about 18.77 units vertically. Its horizontal displacement from start to end is about 108.60 units."
zoneQUARRY/cellQuarry_CrystalVolcano/Sector/Mountains/mtnBluffQuar02/mountaintop,Mesh,8,12,"[433.94,42.9,145.69]","[452.06,35.44,253.66]",109.73380017114144,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 987.60 world units, moving downward and backward and to the right. It spans about 7.46 units vertically. Its horizontal displacement from start to end is about 109.48 units."
zoneMOSS/cellMoss_Archipelago/Sector/Main Nav/cliffBase02,Mesh,8,12,"[-369.8,-2.03,700.92]","[-425.31,-5.2,795.49]",109.70366402267523,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 987.33 world units, moving downward and backward and to the left. It spans about 3.17 units vertically. Its horizontal displacement from start to end is about 109.66 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree03/LOD1,Mesh,8,12,"[-263.36,16.131,-852.628]","[-178.69,25.51,-1051.37]",108.11493549112438,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1583.32 world units, moving upward and forward and to the right. It spans about 19.21 units vertically. Its horizontal displacement from start to end is about 216.03 units."
zoneSEA/cellSea_SeaSteps/Sector/Solid Filler/areaCrag01/areaCragChunk02,Mesh,8,12,"[335.29,-1.16,60.4]","[334.7,-0.696,-48.683]",109.08558238832481,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 981.77 world units, moving upward and forward and to the left. Its horizontal displacement from start to end is about 109.08 units."
zoneSEA/cellSea_SeaSteps/Sector/Solid Filler/areaCrag01/areaCragChunk03,Mesh,8,12,"[335.19,-0.032,58.478]","[334.6,0.432,-50.605]",109.08558238832481,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 981.77 world units, moving upward and forward and to the left. Its horizontal displacement from start to end is about 109.08 units."
zoneSEA/cellSea_SeaSteps/Sector/Solid Filler/areaCrag01/areaCragChunk01,Mesh,8,12,"[334.248,0.814,59.318]","[333.658,1.278,-49.765]",109.08558238832481,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 981.77 world units, moving upward and forward and to the left. Its horizontal displacement from start to end is about 109.08 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony01 (8)/grassThinColony01_LOD0,Mesh,8,12,"[-775.372,19.72,-820.751]","[-608.701,19.7,-923.953]",196.0353933477319,1.0,stable,medium,"The object moves quickly along a primarily horizontal path. It travels roughly 1764.32 world units, moving level and forward and to the right. Its horizontal displacement from start to end is about 196.04 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony01 (8)/grassThinColony01_LOD2,Mesh,8,12,"[-775.372,19.72,-820.751]","[-608.701,19.7,-923.953]",196.0353933477319,1.0,stable,medium,"The object moves quickly along a primarily horizontal path. It travels roughly 1764.32 world units, moving level and forward and to the right. Its horizontal displacement from start to end is about 196.04 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony01 (8)/grassThinColony01_LOD1,Mesh,8,12,"[-775.372,19.72,-820.751]","[-608.701,19.7,-923.953]",196.0353933477319,1.0,stable,medium,"The object moves quickly along a primarily horizontal path. It travels roughly 1764.32 world units, moving level and forward and to the right. Its horizontal displacement from start to end is about 196.04 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony01 (8)/grassThinColony01_LOD3,Mesh,8,12,"[-608.701,19.7,-923.953]","[-775.372,19.72,-820.751]",196.0353933477319,1.0,stable,medium,"The object moves quickly along a primarily horizontal path. It travels roughly 1764.32 world units, moving level and backward and to the left. Its horizontal displacement from start to end is about 196.04 units."
zoneRUINS/cellRuins_Overpass/Sector/Solid Filler/moundSand01,Mesh,8,12,"[107.96,23.617,791.74]","[12.11,2.792,744.6]",108.82592855105807,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 979.43 world units, moving downward and forward and to the left. It spans about 20.83 units vertically. Its horizontal displacement from start to end is about 106.81 units."
zoneWILDS/cellWilds_SeaTeeth/Sector/Flora/desert_tree03/trunk,Mesh,8,12,"[-869.088,9.756,598.597]","[-832.162,1.752,733.261]",139.8641712090698,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1258.78 world units, moving downward and backward and to the right. It spans about 8.00 units vertically. Its horizontal displacement from start to end is about 139.63 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_03,Mesh,8,12,"[-221.96,8.07,-1023.26]","[-179.03,28.211,-814.518]",107.0302145949918,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1644.49 world units, moving upward and backward and to the right. It spans about 24.59 units vertically. Its horizontal displacement from start to end is about 213.11 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Rocks/valley_ore_03/LOD1,Mesh,8,12,"[-179.03,28.211,-814.518]","[-221.96,8.07,-1023.26]",107.0302145949918,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1972.42 world units, moving downward and forward and to the left. It spans about 24.59 units vertically. Its horizontal displacement from start to end is about 213.11 units."
zoneMOSS/cellMoss_Forest/Sector/Build Sites/siteGadget (1)/siteBase/Light Column,Mesh,8,12,"[-309.82,-2.01,394.9]","[-215.684,3.418,447.205]",107.82793100583912,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 1019.79 world units, moving upward and backward and to the right. It spans about 5.43 units vertically. Its horizontal displacement from start to end is about 107.69 units."
zoneVALLEY/cellValley_RaceTrack2/Sector/Mountains/mtnBluffQuar03 (1)/mountaintop,Mesh,8,12,"[-92.78,43.57,-952.87]","[-199.18,32.51,-965.42]",107.70694545849864,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 969.36 world units, moving downward and forward and to the left. It spans about 11.06 units vertically. Its horizontal displacement from start to end is about 107.14 units."
zoneSEA/cellSea_Vault002/Sector/Solid Filler/ruinDoorFrame02 (2),Mesh,8,12,"[836.51,35.98,193.48]","[932.805,5.69,230.75]",107.60698873679159,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 968.46 world units, moving downward and backward and to the right. It spans about 30.29 units vertically. Its horizontal displacement from start to end is about 103.26 units."
zoneMOSS/cellMoss_Forest/Sector/Deco/Drapes/mossDrape05/vine02 (1),Mesh,8,12,"[-211.08,23.21,429.766]","[-347.549,26.25,407.587]",138.29294125876416,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1244.64 world units, moving upward and forward and to the left. It spans about 3.04 units vertically. Its horizontal displacement from start to end is about 138.26 units."
zoneSEA/cellSea_Vault003/Sector/Solid Filler/ruinPlanter02,Mesh,8,12,"[978.255,11.62,-2.2]","[871.415,0.53,-2.096]",107.41407969163077,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 966.73 world units, moving downward and to the left. It spans about 11.09 units vertically. Its horizontal displacement from start to end is about 106.84 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony01 (7)/grassThinColony01_LOD3,Mesh,8,12,"[-611.593,19.644,-922.454]","[-773.016,20.2,-818.091]",192.22208466770925,1.0,stable,medium,"The object moves quickly along a primarily horizontal path. It travels roughly 1792.72 world units, moving upward and backward and to the left. It spans about 2.21 units vertically. Its horizontal displacement from start to end is about 192.22 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony01 (7)/grassThinColony01_LOD0,Mesh,8,12,"[-773.016,20.2,-818.091]","[-611.593,19.644,-922.454]",192.22208466770925,1.0,stable,medium,"The object moves quickly along a primarily horizontal path. It travels roughly 1792.72 world units, moving downward and forward and to the right. It spans about 2.21 units vertically. Its horizontal displacement from start to end is about 192.22 units."
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony01 (7)/grassThinColony01_LOD1,Mesh,8,12,"[-773.016,20.2,-818.091]","[-611.593,19.644,-922.454]",192.22208466770925,1.0,stable,medium,"The object moves quickly along a primarily horizontal path. It travels roughly 1792.72 world units, moving downward and forward and to the right. It spans about 2.21 units vertically. Its horizontal displacement from start to end is about 192.22 units."
zoneSEA/cellSea_Vault001/Sector/Solid Filler/ruinRamp01/ruinRamp01,Mesh,8,12,"[954.78,1.344,109.53]","[848.453,8.803,106.123]",106.64274592770012,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 959.78 world units, moving upward and forward and to the left. It spans about 7.46 units vertically. Its horizontal displacement from start to end is about 106.38 units."
zoneSEA/cellSea_Vault001/Sector/Solid Filler/ruinRamp01/LoDMesh,Mesh,8,12,"[848.453,8.803,106.123]","[954.78,1.344,109.53]",106.64274592770012,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 959.78 world units, moving downward and backward and to the right. It spans about 7.46 units vertically. Its horizontal displacement from start to end is about 106.38 units."
zoneMOSS/cellMoss_Forest/Sector/Deco/Drapes/mossDrape05/vine02,Mesh,8,12,"[-213.175,23.21,432.185]","[-347.376,26.25,404.391]",137.08266278782298,1.0,stable,large,"The object moves quickly along a primarily horizontal path. It travels roughly 1233.74 world units, moving upward and forward and to the left. It spans about 3.04 units vertically. Its horizontal displacement from start to end is about 137.05 units."
zoneWILDS/cellWilds_CliffCave/Sector/Mountains/mtnBluffReef01 (2)/mountaintop,Mesh,8,12,"[-803.582,46.3,932.392]","[-908.131,59.2,918.528]",106.25024186795999,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 956.25 world units, moving upward and forward and to the left. It spans about 12.90 units vertically. Its horizontal displacement from start to end is about 105.46 units."
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Solid Filler/glassShard03,Mesh,8,12,"[37.44,1025.38,668.76]","[23.84,1039.64,564.55]",106.05673811691554,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 954.51 world units, moving upward and forward and to the left. It spans about 14.26 units vertically. Its horizontal displacement from start to end is about 105.09 units."
zoneRANCH/cellRanch_PassageLab/Sector/Cliffs/cliffBase01,Mesh,8,12,"[113.22,26.14,-199.3]","[217.64,36.28,-214.46]",106.00085660031243,1.0,stable,huge,"The object moves quickly along a primarily horizontal path. It travels roughly 954.01 world units, moving upward and forward and to the right. It spans about 10.14 units vertically. Its horizontal displacement from start to end is about 105.51 units."
